alias am_lat am_lat_std am_lon am_lon_std am_ele am_ele_std network stacode h_dist v_dist level lat lon ele elg
A0783 44.763720 0.000020 10.313155 0.000045 0.078 0.000 IV PRMA 0.0084 0.0000 1 44.763740 10.313110 0.078 NULL
A0784 43.919500 0.000000 12.883300 0.000000 0.050 0.000 RST PRO 0.0000 0.0000 0 43.919500 12.883300 0.050 0.159
A0785 43.880000 0.000000 11.094200 0.000000 0.061 0.000 RST PRT 0.0000 0.0000 0 43.880000 11.094200 0.061 0.060
A0786 49.988300 0.000000 14.541700 0.000000 0.302 0.000 UNKNOWN PRU 0.0000 0.0000 0 49.988300 14.541700 0.302 0.328
A0787 41.223475 0.000025 14.810790 0.000010 0.551 0.000 ING PSB1 0.0000 0.0000 0 41.223500 14.810800 0.551 0.538
A0787 41.223475 0.000025 14.810790 0.000010 0.551 0.000 IV PSB1 0.0058 0.0000 1 41.223450 14.810780 0.551 NULL
A0788 41.806700 0.000000 13.790500 0.000000 1.165 0.000 RSA PSC1 0.0000 0.0000 0 41.806700 13.790500 1.165 1.151
A0789 44.007800 0.000000 10.932200 0.000000 0.805 0.000 RST PSL 0.0000 0.0000 0 44.007800 10.932200 0.805 0.777
A0790 43.291000 0.000000 13.243200 0.000000 0.400 0.000 RSM PT2 0.0000 0.0000 0 43.291000 13.243200 0.400 0.315
A0790 43.291000 0.000000 13.243200 0.000000 0.400 0.000 RSM PT3 0.0000 0.0000 1 43.291000 13.243200 0.400 0.315
A0790 43.291000 0.000000 13.243200 0.000000 0.400 0.000 RSM PT4 0.0000 0.0000 1 43.291000 13.243200 0.400 0.315
A0791 36.807662 0.001226 11.993388 0.000879 0.107 0.009 ING PT9 0.0000 0.0000 0 36.807200 11.992800 0.122 0.124
A0791 36.807662 0.001226 11.993388 0.000879 0.107 0.009 ING PTS 0.0285 0.0220 1 36.807000 11.993000 0.100 0.127
A0791 36.807662 0.001226 11.993388 0.000879 0.107 0.009 IV PANTE 0.3846 0.0110 1 36.810110 11.995140 0.111 NULL
A0791 36.807662 0.001226 11.993388 0.000879 0.107 0.009 IV PTS 0.0285 0.0220 1 36.807000 11.993000 0.100 NULL
A0792 46.407500 0.000000 13.354000 0.000000 0.700 0.000 GEN PTCC 0.0000 0.0000 0 46.407500 13.354000 0.700 0.846
A0792 46.407500 0.000000 13.354000 0.000000 0.700 0.000 ING PTCC 0.0000 0.0000 1 46.407500 13.354000 0.700 NULL
A0792 46.407500 0.000000 13.354000 0.000000 0.700 0.000 IV PTCC 0.0000 0.0000 1 46.407500 13.354000 0.700 NULL
A0793 43.959649 0.000494 11.069640 0.000226 0.544 0.008 ING PTF 0.0000 0.0000 0 43.959300 11.069800 0.550 NULL
A0793 43.959649 0.000494 11.069640 0.000226 0.544 0.008 RST PTF 0.0000 0.0000 1 43.959300 11.069800 0.550 0.519
A0793 43.959649 0.000494 11.069640 0.000226 0.544 0.008 IV PTF 0.1226 0.0170 1 43.960348 11.069321 0.533 NULL
A0794 45.909000 0.000000 15.973000 0.000000 1.023 0.000 UNKNOWN PTJ 0.0000 0.0000 0 45.909000 15.973000 1.023 0.945
A0794 45.909000 0.000000 15.973000 0.000000 1.023 0.000 ING PTJ 0.0000 0.0000 1 45.909000 15.973000 1.023 0.945
A0795 38.048800 0.000000 23.864700 0.000000 0.498 0.000 UNKNOWN PTL 0.0000 0.0000 0 38.048800 23.864700 0.498 0.505
A0796 36.788500 0.000000 11.993350 0.000050 0.626 0.000 ING PTMD 0.0000 0.0000 0 36.788500 11.993300 0.626 NULL
A0796 36.788500 0.000000 11.993350 0.000050 0.626 0.000 IV PTMD 0.0089 0.0000 1 36.788500 11.993400 0.626 NULL
A0797 41.364150 0.000050 14.529000 0.000000 1.027 0.000 ING PTRJ 0.0000 0.0000 0 41.364200 14.529000 1.027 NULL
A0797 41.364150 0.000050 14.529000 0.000000 1.027 0.000 IV PTRJ 0.0111 0.0000 1 41.364100 14.529000 1.027 NULL
A0798 40.521490 0.000010 16.061220 0.000020 1.077 0.000 ING PTRP 0.0000 0.0000 0 40.521500 16.061200 1.077 1.014
A0798 40.521490 0.000010 16.061220 0.000020 1.077 0.000 IV PTRP 0.0041 0.0000 1 40.521480 16.061240 1.077 NULL
A0799 41.846200 0.000000 14.119700 0.000000 1.352 0.000 RSA PTS1 0.0000 0.0000 0 41.846200 14.119700 1.352 1.331
A0800 42.042675 0.000044 19.892750 0.000087 0.900 0.000 UNKNOWN PUK 0.0000 0.0000 0 42.042700 19.892800 0.900 0.789
A0800 42.042675 0.000044 19.892750 0.000087 0.900 0.000 ING PUK 0.0000 0.0000 1 42.042700 19.892800 0.900 NULL
A0800 42.042675 0.000044 19.892750 0.000087 0.900 0.000 AC PUK 0.0201 0.0000 1 42.042599 19.892599 0.900 NULL
A0801 42.595000 0.000000 19.973500 0.000000 1.250 0.000 UNKNOWN PVY 0.0000 0.0000 0 42.595000 19.973500 1.250 1.499
A0802 44.777000 0.000000 10.735500 0.000000 0.030 0.000 UNKNOWN PZ16 0.0000 0.0000 0 44.777000 10.735500 0.030 0.032
A0802 44.777000 0.000000 10.735500 0.000000 0.030 0.000 AEM PZ16 0.0000 0.0000 1 44.777000 10.735500 0.030 0.032
A0803 37.057200 0.000000 14.947500 0.000000 0.603 0.000 ING PZI 0.0000 0.0000 0 37.057200 14.947500 0.603 0.587
A0804 40.645800 0.000000 15.807000 0.000000 0.820 0.000 ING PZUN 0.0000 0.0000 0 40.645800 15.807000 0.820 NULL
A0804 40.645800 0.000000 15.807000 0.000000 0.820 0.000 BA PZUN 0.0000 0.0000 1 40.645800 15.807000 0.820 NULL
A0804 40.645800 0.000000 15.807000 0.000000 0.820 0.000 IV PZUN 0.0000 0.0000 1 40.645800 15.807000 0.820 NULL
A0805 44.506740 0.000120 7.115940 0.000120 1.423 0.013 ING PZZ 0.0000 0.0000 0 44.506800 7.116000 1.430 NULL
A0805 44.506740 0.000120 7.115940 0.000120 1.423 0.013 GEN PZZ 0.0000 0.0000 1 44.506800 7.116000 1.430 1.389
A0805 44.506740 0.000120 7.115940 0.000120 1.423 0.013 GEN PZZA 0.0000 0.0000 1 44.506800 7.116000 1.430 1.389
A0805 44.506740 0.000120 7.115940 0.000120 1.423 0.013 GEN SOO 0.0000 0.0000 1 44.506800 7.116000 1.430 1.389
A0805 44.506740 0.000120 7.115940 0.000120 1.423 0.013 GU PZZ 0.0410 0.0330 1 44.506500 7.115700 1.397 NULL
A0806 44.131300 0.000000 10.861700 0.000000 1.236 0.000 ING PZZT 0.0000 0.0000 0 44.131300 10.861700 1.236 1.231
A0806 44.131300 0.000000 10.861700 0.000000 1.236 0.000 GEN PZZT 0.0000 0.0000 1 44.131300 10.861700 1.236 1.231
A0806 44.131300 0.000000 10.861700 0.000000 1.236 0.000 IV PZZT 0.0000 0.0000 1 44.131300 10.861700 1.236 NULL
A0807 44.324213 0.000022 8.345980 0.000035 0.547 0.000 GEN QLNO 0.0000 0.0000 0 44.324200 8.346000 0.547 0.534
A0807 44.324213 0.000022 8.345980 0.000035 0.547 0.000 ING QLNO 0.0000 0.0000 1 44.324200 8.346000 0.547 0.534
A0807 44.324213 0.000022 8.345980 0.000035 0.547 0.000 IV QLNO 0.0085 0.0000 1 44.324250 8.345920 0.547 NULL
A0808 40.878000 0.000000 14.145800 0.000000 0.060 0.000 ING QR9 0.0000 0.0000 0 40.878000 14.145800 0.060 0.057
A0808 40.878000 0.000000 14.145800 0.000000 0.060 0.000 ING QRI 0.0000 0.0000 1 40.878000 14.145800 0.060 0.057
A0809 43.134000 0.000000 13.034500 0.000000 0.480 0.000 UMB RA1 0.0000 0.0000 0 43.134000 13.034500 0.480 0.465
A0809 43.134000 0.000000 13.034500 0.000000 0.480 0.000 MAC RA1 0.0000 0.0000 1 43.134000 13.034500 0.480 0.465
A0809 43.134000 0.000000 13.034500 0.000000 0.480 0.000 MAC RA2 0.0000 0.0000 1 43.134000 13.034500 0.480 0.465
A0810 37.222500 0.000000 14.362333 0.000047 0.310 0.000 ING RAFF 0.0000 0.0000 0 37.222500 14.362300 0.310 0.258
A0810 37.222500 0.000000 14.362333 0.000047 0.310 0.000 CAT RAFF 0.0000 0.0000 1 37.222500 14.362300 0.310 0.258
A0810 37.222500 0.000000 14.362333 0.000047 0.310 0.000 IV RAFF 0.0089 0.0000 1 37.222500 14.362400 0.310 NULL
A0811 44.755835 0.000035 11.118800 0.000000 0.015 0.000 ING RAVA 0.0000 0.0000 0 44.755800 11.118800 0.015 0.019
A0811 44.755835 0.000035 11.118800 0.000000 0.015 0.000 IV RAVA 0.0078 0.0000 1 44.755870 11.118800 0.015 NULL
A0812 46.441833 0.000741 13.566867 0.001382 0.926 0.035 RSF RBL 0.0000 0.0000 0 46.441000 13.567300 0.975 0.935
A0812 46.441833 0.000741 13.566867 0.001382 0.926 0.035 RSF RBL1 0.1094 0.0750 1 46.441700 13.568300 0.900 0.936
A0812 46.441833 0.000741 13.566867 0.001382 0.926 0.035 OX PRED 0.2670 0.0730 1 46.442800 13.565000 0.902 NULL
A0813 41.847280 0.000020 12.945296 0.000004 0.940 0.000 ING RCAV 0.0000 0.0000 0 41.847300 12.945300 0.940 0.916
A0813 41.847280 0.000020 12.945296 0.000004 0.940 0.000 IV RCAV 0.0044 0.0000 1 41.847261 12.945292 0.940 NULL
A0814 38.105500 0.000000 15.643300 0.000000 0.030 0.000 ING RCI 0.0000 0.0000 0 38.105500 15.643300 0.030 0.025
A0815 46.160000 0.000000 12.653300 0.000000 0.548 0.000 RSF RCL 0.0000 0.0000 0 46.160000 12.653300 0.548 0.464
A0816 40.875500 0.000000 15.536100 0.000000 0.784 0.000 ING RDM3 0.0000 0.0000 0 40.875500 15.536100 0.784 0.776
A0816 40.875500 0.000000 15.536100 0.000000 0.784 0.000 IX RDM3 0.0000 0.0000 1 40.875500 15.536100 0.784 NULL
A0817 41.146200 0.000000 25.537500 0.000000 0.100 0.000 ING RDO 0.0000 0.0000 0 41.146200 25.537500 0.100 0.157
A0818 41.758300 0.000000 12.716700 0.000000 0.760 0.000 ING RDP 0.0000 0.0000 0 41.758300 12.716700 0.760 0.741
A0819 45.837800 0.000000 7.156500 0.000000 2.419 0.029 ING REMY 0.0000 0.0000 0 45.837800 7.156500 2.448 2.387
A0819 45.837800 0.000000 7.156500 0.000000 2.419 0.029 GU REMY 0.0000 0.0580 1 45.837800 7.156500 2.390 NULL
A0820 37.646800 0.000000 14.056800 0.000000 0.785 0.000 ING RESU 0.0000 0.0000 0 37.646800 14.056800 0.785 0.741
A0820 37.646800 0.000000 14.056800 0.000000 0.785 0.000 IV RESU 0.0000 0.0000 1 37.646800 14.056800 0.785 NULL
A0821 47.487100 0.000000 10.762300 0.000000 0.965 0.000 RSF RETA 0.0000 0.0000 0 47.487100 10.762300 0.965 0.985
A0822 42.953850 0.000150 13.208850 0.000150 1.782 0.022 MAC RF1 0.0000 0.0000 0 42.953700 13.208700 1.805 1.763
A0822 42.953850 0.000150 13.208850 0.000150 1.782 0.022 MAC RMF 0.0414 0.0450 1 42.954000 13.209000 1.760 1.747
A0823 41.300517 0.000030 13.984730 0.000041 0.780 0.000 ING RF9 0.0000 0.0000 0 41.300500 13.984800 0.780 0.789
A0823 41.300517 0.000030 13.984730 0.000041 0.780 0.000 ING RFI 0.0084 0.0000 1 41.300500 13.984700 0.780 0.794
A0823 41.300517 0.000030 13.984730 0.000041 0.780 0.000 IV RFI 0.0103 0.0000 1 41.300570 13.984720 0.780 NULL
A0824 43.378300 0.000000 11.890200 0.000000 0.342 0.000 UNKNOWN RG1 0.0000 0.0000 0 43.378300 11.890200 0.342 0.343
A0825 41.674200 0.000000 15.586300 0.000000 0.587 0.000 ING RGNG 0.0000 0.0000 0 41.674200 15.586300 0.587 0.595
A0826 38.419000 0.000000 16.484200 0.000000 0.256 0.000 UNKNOWN RI2 0.0000 0.0000 0 38.419000 16.484200 0.256 0.246
A0827 46.948000 0.000000 12.078700 0.000000 1.785 0.000 ING RISI 0.0000 0.0000 0 46.948000 12.078700 1.785 1.792
A0827 46.948000 0.000000 12.078700 0.000000 1.785 0.000 RSF RISI 0.0000 0.0000 1 46.948000 12.078700 1.785 1.792
A0827 46.948000 0.000000 12.078700 0.000000 1.785 0.000 SI RISI 0.0000 0.0000 1 46.948000 12.078700 1.785 NULL
A0828 45.342300 0.000000 14.386000 0.000000 0.075 0.000 ING RIY 0.0000 0.0000 0 45.342300 14.386000 0.075 0.089
A0828 45.342300 0.000000 14.386000 0.000000 0.075 0.000 UNKNOWN RIY 0.0000 0.0000 1 45.342300 14.386000 0.075 0.089
A0829 45.304300 0.000000 1.516330 0.000000 0.410 0.000 UNKNOWN RJF 0.0000 0.0000 0 45.304300 1.516330 0.410 0.409
A0830 38.057700 0.000000 21.466700 0.000000 0.100 0.000 UNKNOWN RLS 0.0000 0.0000 0 38.057700 21.466700 0.100 0.088
A0831 42.509020 0.000020 13.186340 0.000040 0.951 0.000 ING RM10 0.0000 0.0000 0 42.509000 13.186300 0.951 0.944
A0831 42.509020 0.000020 13.186340 0.000040 0.951 0.000 IV RM10 0.0079 0.0000 1 42.509040 13.186380 0.951 NULL
A0832 42.561300 0.000000 13.208300 0.000000 1.184 0.000 ING RM29 0.0000 0.0000 0 42.561300 13.208300 1.184 NULL
A0833 42.568771 0.001471 13.291510 0.001710 1.339 0.022 ING RM32 0.0000 0.0000 0 42.567300 13.289800 1.317 1.327
A0833 42.568771 0.001471 13.291510 0.001710 1.339 0.022 IV RM32 0.4310 0.0450 1 42.570243 13.293221 1.362 NULL
A0834 42.508990 0.000010 13.214510 0.000010 1.097 0.000 ING RM33 0.0000 0.0000 0 42.509000 13.214500 1.097 1.091
A0834 42.508990 0.000010 13.214510 0.000010 1.097 0.000 IV RM33 0.0028 0.0000 1 42.508980 13.214520 1.097 NULL
A0835 41.251800 0.000000 14.257800 0.000000 0.702 0.000 ING RMI2 0.0000 0.0000 0 41.251800 14.257800 0.702 0.760
A0836 41.811564 0.000364 12.703560 0.001360 0.380 0.000 ING RMP 0.0000 0.0000 0 41.811200 12.702200 0.380 0.393
A0836 41.811564 0.000364 12.703560 0.001360 0.380 0.000 IV RMP 0.2400 0.0000 1 41.811928 12.704920 0.380 NULL
A0837 45.980350 0.000260 10.622800 0.000000 1.914 0.001 RSF RNI 0.0000 0.0000 0 45.980800 10.622800 1.915 1.852
A0837 45.980350 0.000260 10.622800 0.000000 1.914 0.001 ING RONC 0.0667 0.0020 1 45.980200 10.622800 1.913 1.887
A0837 45.980350 0.000260 10.622800 0.000000 1.914 0.001 ST RONC 0.0667 0.0020 1 45.980200 10.622800 1.913 NULL
A0838 41.703290 0.000010 14.152350 0.000050 0.950 0.000 ING RNI2 0.0000 0.0000 0 41.703300 14.152300 0.950 0.967
A0838 41.703290 0.000010 14.152350 0.000050 0.950 0.000 IV RNI2 0.0086 0.0000 1 41.703280 14.152400 0.950 NULL
A0839 39.571733 0.000047 16.568467 0.001037 0.597 0.012 CAL RO1 0.0000 0.0000 0 39.571800 16.567000 0.580 0.592
A0839 39.571733 0.000047 16.568467 0.001037 0.597 0.012 CAL ROI 0.1894 0.0250 1 39.571700 16.569200 0.605 0.612
A0839 39.571733 0.000047 16.568467 0.001037 0.597 0.012 ING ROI 0.1894 0.0250 1 39.571700 16.569200 0.605 0.612
A0840 44.295800 0.000000 7.886330 0.000000 0.810 0.000 GEN ROB 0.0000 0.0000 0 44.295800 7.886330 0.810 0.814
A0840 44.295800 0.000000 7.886330 0.000000 0.810 0.000 ING ROB 0.0000 0.0000 1 44.295800 7.886330 0.810 0.814
A0840 44.295800 0.000000 7.886330 0.000000 0.810 0.000 GEN ROBA 0.0000 0.0000 1 44.295800 7.886330 0.810 0.814
A0841 46.244500 0.000000 13.509400 0.000000 0.245 0.000 RSF ROBS 0.0000 0.0000 0 46.244500 13.509400 0.245 0.252
A0842 44.900000 0.000000 10.924200 0.000000 0.017 0.000 UNKNOWN ROC 0.0000 0.0000 0 44.900000 10.924200 0.017 0.019
A0842 44.900000 0.000000 10.924200 0.000000 0.017 0.000 ACR ROC 0.0000 0.0000 1 44.900000 10.924200 0.017 0.019
A0842 44.900000 0.000000 10.924200 0.000000 0.017 0.000 AEM ROC 0.0000 0.0000 1 44.900000 10.924200 0.017 0.019
A0843 47.680500 0.000000 6.900830 0.000000 0.460 0.000 UNKNOWN ROF 0.0000 0.0000 0 47.680500 6.900830 0.460 0.512
A0844 41.828447 0.000038 12.515520 0.000014 0.110 0.000 ING ROM9 0.0000 0.0000 0 41.828500 12.515500 0.110 0.051
A0844 41.828447 0.000038 12.515520 0.000014 0.110 0.000 IV ROM9 0.0092 0.0000 1 41.828420 12.515530 0.110 NULL
A0844 41.828447 0.000038 12.515520 0.000014 0.110 0.000 XX LNKT 0.0092 0.0000 1 41.828420 12.515530 0.110 NULL
A0845 43.881300 0.000000 7.598170 0.000000 0.300 0.000 GEN RONE 0.0000 0.0000 0 43.881300 7.598170 0.300 0.322
A0846 43.881300 0.000000 7.587170 0.000000 0.300 0.000 GEN RONM 0.0000 0.0000 0 43.881300 7.587170 0.300 0.591
A0847 44.112250 0.000112 8.066258 0.000198 0.258 0.005 GEN RORB 0.0000 0.0000 0 44.112200 8.066170 0.260 0.239
A0847 44.112250 0.000112 8.066258 0.000198 0.258 0.005 GEN RORM 0.0000 0.0000 1 44.112200 8.066170 0.260 0.239
A0847 44.112250 0.000112 8.066258 0.000198 0.258 0.005 GEN RORO 0.0000 0.0000 1 44.112200 8.066170 0.260 0.239
A0847 44.112250 0.000112 8.066258 0.000198 0.258 0.005 ING RORO 0.0000 0.0000 1 44.112200 8.066170 0.260 0.239
A0847 44.112250 0.000112 8.066258 0.000198 0.258 0.005 GU RORO 0.0540 0.0140 1 44.112500 8.066700 0.246 NULL
A0848 42.709700 0.000000 12.485700 0.000000 0.363 0.000 UMB ROSA 0.0000 0.0000 0 42.709700 12.485700 0.363 0.330
A0849 46.928175 0.000043 11.411800 0.000000 1.917 0.000 RSF ROSI 0.0000 0.0000 0 46.928200 11.411800 1.917 1.912
A0849 46.928175 0.000043 11.411800 0.000000 1.917 0.000 ING ROSI 0.0000 0.0000 1 46.928200 11.411800 1.917 1.912
A0849 46.928175 0.000043 11.411800 0.000000 1.917 0.000 SI ROSI 0.0111 0.0000 1 46.928100 11.411800 1.917 NULL
A0850 44.849300 0.000000 8.352450 0.000087 0.212 0.015 GEN ROTM 0.0000 0.0000 0 44.849300 8.352500 0.221 0.185
A0850 44.849300 0.000000 8.352450 0.000087 0.212 0.015 ING ROTM 0.0000 0.0000 1 44.849300 8.352500 0.221 0.185
A0850 44.849300 0.000000 8.352450 0.000087 0.212 0.015 GU ROTM 0.0158 0.0350 1 44.849300 8.352300 0.186 NULL
A0851 44.853000 0.000000 10.949700 0.000000 0.021 0.000 AEM ROVE 0.0000 0.0000 0 44.853000 10.949700 0.021 0.022
A0851 44.853000 0.000000 10.949700 0.000000 0.021 0.000 ACR ROVE 0.0000 0.0000 1 44.853000 10.949700 0.021 0.022
A0851 44.853000 0.000000 10.949700 0.000000 0.021 0.000 UNKNOWN ROVE 0.0000 0.0000 1 44.853000 10.949700 0.021 0.022
A0852 45.646800 0.000000 11.072150 0.000050 1.316 0.000 ING ROVR 0.0000 0.0000 0 45.646800 11.072200 1.316 1.315
A0852 45.646800 0.000000 11.072150 0.000050 1.316 0.000 IV ROVR 0.0078 0.0000 1 45.646800 11.072100 1.316 NULL
A0853 44.920850 0.000087 6.790623 0.000359 2.119 0.019 ING RRL 0.0000 0.0000 0 44.920800 6.790830 2.130 2.062
A0853 44.920850 0.000087 6.790623 0.000359 2.119 0.019 GEN RRL 0.0000 0.0000 1 44.920800 6.790830 2.130 2.062
A0853 44.920850 0.000087 6.790623 0.000359 2.119 0.019 GEN RRLA 0.0000 0.0000 1 44.920800 6.790830 2.130 2.062
A0853 44.920850 0.000087 6.790623 0.000359 2.119 0.019 GU RRL 0.0692 0.0440 1 44.921000 6.790000 2.086 NULL
A0854 43.929774 0.001037 12.450220 0.001040 0.636 0.018 ING RS9 0.0000 0.0000 0 43.927700 12.452300 0.600 0.660
A0854 43.929774 0.001037 12.450220 0.001040 0.636 0.018 ING RSM 0.3564 0.0450 1 43.930300 12.449700 0.645 0.640
A0854 43.929774 0.001037 12.450220 0.001040 0.636 0.018 BIN RSM 0.3564 0.0450 1 43.930300 12.449700 0.645 0.640
A0854 43.929774 0.001037 12.450220 0.001040 0.636 0.018 IV RSM 0.3537 0.0450 1 43.930270 12.449700 0.645 NULL
A0855 40.964300 0.000000 15.176000 0.000000 0.865 0.000 ING RSF3 0.0000 0.0000 0 40.964300 15.176000 0.865 NULL
A0855 40.964300 0.000000 15.176000 0.000000 0.865 0.000 IX RSF3 0.0000 0.0000 1 40.964300 15.176000 0.865 NULL
A0856 45.688300 0.000000 6.625500 0.000000 1.583 0.000 UNKNOWN RSL 0.0000 0.0000 0 45.688300 6.625500 1.583 1.567
A0857 43.937697 0.000003 12.445164 0.000036 0.645 0.000 ING RSM2 0.0000 0.0000 0 43.937700 12.445200 0.645 NULL
A0857 43.937697 0.000003 12.445164 0.000036 0.645 0.000 IV RSM2 0.0058 0.0000 1 43.937695 12.445128 0.645 NULL
A0858 45.148200 0.000000 7.265223 0.000186 1.280 0.009 ING RSP 0.0000 0.0000 0 45.148200 7.265330 1.285 NULL
A0858 45.148200 0.000000 7.265223 0.000186 1.280 0.009 GEN RSP 0.0000 0.0000 1 45.148200 7.265330 1.285 1.255
A0858 45.148200 0.000000 7.265223 0.000186 1.280 0.009 GEN RSPA 0.0000 0.0000 1 45.148200 7.265330 1.285 1.255
A0858 45.148200 0.000000 7.265223 0.000186 1.280 0.009 GU RSP 0.0338 0.0200 1 45.148200 7.264900 1.265 NULL
A0859 43.005800 0.000000 13.813500 0.000000 0.210 0.000 MAC RT1 0.0000 0.0000 0 43.005800 13.813500 0.210 0.202
A0859 43.005800 0.000000 13.813500 0.000000 0.210 0.000 MAC RT2 0.0000 0.0000 1 43.005800 13.813500 0.210 0.202
A0859 43.005800 0.000000 13.813500 0.000000 0.210 0.000 MAC RT3 0.0000 0.0000 1 43.005800 13.813500 0.210 0.202
A0860 43.838000 0.000000 11.509500 0.000000 0.243 0.000 ING RUFI 0.0000 0.0000 0 43.838000 11.509500 0.243 NULL
A0860 43.838000 0.000000 11.509500 0.000000 0.243 0.000 IV RUFI 0.0000 0.0000 1 43.838000 11.509500 0.243 NULL
A0861 41.619815 0.000015 14.019815 0.000015 0.990 0.000 ING RVI2 0.0000 0.0000 0 41.619800 14.019800 0.990 0.993
A0861 41.619815 0.000015 14.019815 0.000015 0.990 0.000 IV RVI2 0.0042 0.0000 1 41.619830 14.019830 0.990 NULL
A0862 37.318300 0.000000 14.600300 0.000000 0.530 0.000 IBL S1RZ 0.0000 0.0000 0 37.318300 14.600300 0.530 0.535
A0863 37.075000 0.000000 14.998200 0.000000 0.600 0.000 CAT S5RZ 0.0000 0.0000 0 37.075000 14.998200 0.600 0.595
A0863 37.075000 0.000000 14.998200 0.000000 0.600 0.000 IBL S5RZ 0.0000 0.0000 1 37.075000 14.998200 0.600 0.595
A0864 38.556000 0.000000 14.833700 0.000000 0.300 0.000 ING SA1 0.0000 0.0000 0 38.556000 14.833700 0.300 0.409
A0865 45.987500 0.000000 13.633633 0.000047 0.621 0.000 ING SABO 0.0000 0.0000 0 45.987500 13.633700 0.621 NULL
A0865 45.987500 0.000000 13.633633 0.000047 0.621 0.000 NI SABO 0.0077 0.0000 1 45.987500 13.633600 0.621 NULL
A0865 45.987500 0.000000 13.633633 0.000047 0.621 0.000 OX SABO 0.0077 0.0000 1 45.987500 13.633600 0.621 NULL
A0866 41.397350 0.000050 14.705700 0.000000 0.859 0.000 ING SACR 0.0000 0.0000 0 41.397300 14.705700 0.859 0.794
A0866 41.397350 0.000050 14.705700 0.000000 0.859 0.000 IV SACR 0.0111 0.0000 1 41.397400 14.705700 0.859 NULL
A0867 42.849030 0.000030 11.909685 0.000015 0.845 0.000 ING SACS 0.0000 0.0000 0 42.849000 11.909700 0.845 NULL
A0867 42.849030 0.000030 11.909685 0.000015 0.845 0.000 IV SACS 0.0071 0.0000 1 42.849060 11.909670 0.845 NULL
A0868 39.877200 0.000000 16.345850 0.000050 1.200 0.000 ING SALB 0.0000 0.0000 0 39.877200 16.345800 1.200 NULL
A0868 39.877200 0.000000 16.345850 0.000050 1.200 0.000 IV SALB 0.0086 0.0000 1 39.877200 16.345900 1.200 NULL
A0869 45.618300 0.000000 10.524300 0.000000 0.600 0.000 ING SALO 0.0000 0.0000 0 45.618300 10.524300 0.600 NULL
A0869 45.618300 0.000000 10.524300 0.000000 0.600 0.000 IV SALO 0.0000 0.0000 1 45.618300 10.524300 0.600 NULL
A0870 41.780500 0.000000 12.592300 0.000000 0.119 0.000 ING SAMA 0.0000 0.0000 0 41.780500 12.592300 0.119 0.123
A0870 41.780500 0.000000 12.592300 0.000000 0.119 0.000 IV SAMA 0.0000 0.0000 1 41.780500 12.592300 0.119 NULL
A0871 42.648860 0.000762 13.303209 0.002528 1.016 0.007 RSA SAN1 0.0000 0.0000 0 42.649300 13.305300 1.010 1.008
A0871 42.648860 0.000762 13.303209 0.002528 1.016 0.007 3A MZ07 0.0555 0.0020 1 42.649492 13.304675 1.012 NULL
A0871 42.648860 0.000762 13.303209 0.002528 1.016 0.007 3A MZ23 0.4926 0.0150 1 42.647788 13.299653 1.025 NULL
A0872 42.631941 0.001559 13.283092 0.002010 0.958 0.042 ING SAN2 0.0000 0.0000 0 42.630500 13.281800 0.997 0.975
A0872 42.631941 0.001559 13.283092 0.002010 0.958 0.042 3A MZ08 0.4516 0.1000 1 42.632540 13.286562 0.897 NULL
A0872 42.631941 0.001559 13.283092 0.002010 0.958 0.042 IV SAN2 0.0000 0.0000 1 42.630500 13.281800 0.997 NULL
A0872 42.631941 0.001559 13.283092 0.002010 0.958 0.042 IV T1299 0.4149 0.0570 1 42.634223 13.282205 0.940 NULL
A0873 42.461500 0.000000 12.140200 0.000000 0.374 0.000 ABR SANB 0.0000 0.0000 0 42.461500 12.140200 0.374 0.346
A0874 42.373700 0.000000 13.392500 0.000000 0.771 0.000 ABR SANG 0.0000 0.0000 0 42.373700 13.392500 0.771 0.790
A0875 45.640000 0.000000 11.609900 0.000000 0.051 0.000 ING SANR 0.0000 0.0000 0 45.640000 11.609900 0.051 0.052
A0875 45.640000 0.000000 11.609900 0.000000 0.051 0.000 IV SANR 0.0000 0.0000 1 45.640000 11.609900 0.051 NULL
A0876 43.986000 0.000000 7.553000 0.000000 0.595 0.000 ING SAOF 0.0000 0.0000 0 43.986000 7.553000 0.595 0.480
A0876 43.986000 0.000000 7.553000 0.000000 0.595 0.000 FR SAOF 0.0000 0.0000 1 43.986000 7.553000 0.595 NULL
A0877 43.096690 0.000014 13.399189 0.000016 0.402 0.000 ING SAP1 0.0000 0.0000 0 43.096700 13.399200 0.402 NULL
A0877 43.096690 0.000014 13.399189 0.000016 0.402 0.000 RSM SAP1 0.0000 0.0000 1 43.096700 13.399200 0.402 0.479
A0877 43.096690 0.000014 13.399189 0.000016 0.402 0.000 IV SAP2 0.0043 0.0000 1 43.096670 13.399167 0.402 NULL
A0878 43.873300 0.000000 18.428300 0.000000 0.725 0.000 UNKNOWN SAR 0.0000 0.0000 0 43.873300 18.428300 0.725 0.732
A0879 44.770700 0.000000 8.927500 0.000000 0.340 0.000 MIL SARD 0.0000 0.0000 0 44.770700 8.927500 0.340 0.339
A0880 44.870500 0.000000 8.942830 0.000000 0.284 0.000 MIL SARE 0.0000 0.0000 0 44.870500 8.942830 0.284 0.280
